A33_001,A33_002,A33_003,A33_004,A33_005,A33_006,A33_007,A33_008,phenomenon_type_ja,zone_type_ja,prefecture_ja,special_warning_status,properties_json,wkt
2,2,44,07-424-Ⅱ-010,上畑川二支渓,豊後大野市,2012-03-30,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-424-Ⅱ-010"", ""A33_005"": ""上畑川二支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2012-03-30"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.425473 32.849093, 131.425391 32.849061, 131.425314 32.84923, 131.425273 32.849243, 131.425437 32.849308, 131.425479 32.849294, 131.425515 32.84911, 131.425473 32.849093))"
2,2,44,07-424-Ⅱ-013,広河原谷川,豊後大野市,2012-03-30,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-424-Ⅱ-013"", ""A33_005"": ""広河原谷川"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2012-03-30"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.422537 32.852673, 131.42254 32.852695, 131.422752 32.852674, 131.422874 32.852695, 131.422862 32.852611, 131.422745 32.852622, 131.422534 32.85265, 131.422537 32.852673))"
2,2,44,07-423-Ⅱ-018,左右知谷川四支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-018"", ""A33_005"": ""左右知谷川四支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.506094 32.924604, 131.506106 32.924589, 131.505908 32.924511, 131.505821 32.924474, 131.505801 32.924526, 131.50589 32.924556, 131.506083 32.924618, 131.506094 32.924604))"
2,2,44,07-423-Ⅱ-020,左右知谷川六支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-020"", ""A33_005"": ""左右知谷川六支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.499234 32.91524, 131.499174 32.915227, 131.499107 32.915379, 131.499215 32.915419, 131.499268 32.915248, 131.499234 32.91524))"
2,2,44,07-423-Ⅱ-021,左右知谷川一支渓(A),豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-021"", ""A33_005"": ""左右知谷川一支渓(A)"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.496767 32.913898, 131.496749 32.913886, 131.496611 32.914024, 131.496561 32.914082, 131.49661 32.914115, 131.49667 32.914063, 131.496807 32.913924, 131.496767 32.913898))"
2,2,44,07-423-Ⅱ-021,左右知谷川一支渓(B),豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-021"", ""A33_005"": ""左右知谷川一支渓(B)"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.496263 32.913997, 131.496211 32.91402, 131.496292 32.914124, 131.496375 32.914092, 131.496299 32.91398, 131.496263 32.913997))"
2,2,44,07-423-Ⅱ-022,左右知谷川二支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-022"", ""A33_005"": ""左右知谷川二支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.498172 32.91064, 131.498193 32.910604, 131.498 32.910527, 131.4978 32.910443, 131.4976 32.910365, 131.49736 32.910408, 131.497166 32.910515, 131.497029 32.910654, 131.49691 32.910791, 131.496754 32.910914, 131.49658 32.911008, 131.496429 32.911142, 131.496393 32.911161, 131.496488 32.911273, 131.496525 32.911254, 131.496686 32.911139, 131.496859 32.911011, 131.497018 32.910891, 131.497148 32.910722, 131.497263 32.91057, 131.497365 32.910514, 131.497559 32.910495, 131.497747 32.910585, 131.497934 32.910637, 131.498138 32.910695, 131.498172 32.91064))"
2,2,44,07-423-Ⅱ-024,轟川一支渓(A),豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-024"", ""A33_005"": ""轟川一支渓(A)"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.485781 32.907045, 131.485803 32.907037, 131.485756 32.90686, 131.485761 32.906849, 131.485671 32.906875, 131.485674 32.906883, 131.485738 32.907056, 131.485781 32.907045))"
2,2,44,07-423-Ⅱ-024,轟川一支渓(B),豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-024"", ""A33_005"": ""轟川一支渓(B)"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.486192 32.906781, 131.486239 32.906723, 131.486234 32.906714, 131.486158 32.906806, 131.486167 32.90681, 131.486192 32.906781))"
2,2,44,07-423-Ⅱ-025,轟川二支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-025"", ""A33_005"": ""轟川二支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.491094 32.906128, 131.491096 32.906074, 131.490882 32.906075, 131.490668 32.906072, 131.49051 32.906035, 131.490501 32.906219, 131.490662 32.906198, 131.490877 32.906174, 131.491092 32.906173, 131.491094 32.906128))"
2,2,44,07-423-Ⅱ-026,轟川三支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-026"", ""A33_005"": ""轟川三支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.478069 32.903119, 131.478072 32.903172, 131.478285 32.903144, 131.478494 32.903145, 131.47871 32.903162, 131.478853 32.903216, 131.478936 32.903312, 131.479042 32.903496, 131.479224 32.903647, 131.479484 32.903704, 131.479628 32.903694, 131.479761 32.903839, 131.479917 32.903974, 131.480108 32.904075, 131.480301 32.904154, 131.480435 32.90425, 131.480503 32.904352, 131.480484 32.904543, 131.480573 32.904729, 131.480643 32.904831, 131.480809 32.904728, 131.480651 32.90468, 131.480605 32.904531, 131.480624 32.904379, 131.480548 32.904158, 131.480352 32.90405, 131.480157 32.903976, 131.480026 32.903848, 131.479889 32.90374, 131.479747 32.903618, 131.479465 32.903574, 131.479291 32.903531, 131.479159 32.903434, 131.479114 32.903285, 131.478944 32.903118, 131.478709 32.903069, 131.478498 32.903054, 131.47828 32.903065, 131.478067 32.903086, 131.478069 32.903119))"
2,2,44,07-423-Ⅱ-027,轟川四支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-423-Ⅱ-027"", ""A33_005"": ""轟川四支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.479828 32.905924, 131.479794 32.905954, 131.479939 32.906087, 131.479946 32.906094, 131.480033 32.906018, 131.480023 32.906013, 131.479863 32.905894, 131.479828 32.905924))"
2,2,44,07-424-Ⅱ-019,遠野川,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-424-Ⅱ-019"", ""A33_005"": ""遠野川"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.437452 32.918168, 131.437451 32.918169, 131.437478 32.918184, 131.437517 32.918134, 131.437483 32.918128, 131.437452 32.918168))"
2,2,44,07-424-Ⅱ-020,八屋川三支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-424-Ⅱ-020"", ""A33_005"": ""八屋川三支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.413649 32.903711, 131.413603 32.903645, 131.413425 32.903747, 131.413256 32.903861, 131.413065 32.903942, 131.412828 32.903947, 131.412647 32.904017, 131.412472 32.904059, 131.412437 32.904062, 131.412453 32.904216, 131.412524 32.904234, 131.41276 32.904233, 131.412972 32.90417, 131.413176 32.904098, 131.413326 32.903958, 131.4135 32.903853, 131.413686 32.903765, 131.413649 32.903711))"
2,2,44,07-424-Ⅱ-021,八屋川二支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-424-Ⅱ-021"", ""A33_005"": ""八屋川二支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.412836 32.901642, 131.412803 32.901607, 131.412626 32.901709, 131.412511 32.901762, 131.412593 32.901848, 131.412688 32.901775, 131.412875 32.901683, 131.412836 32.901642))"
2,2,44,07-424-Ⅱ-022,八屋川一支渓,豊後大野市,2013-03-28,0,土石流,土砂災害特別警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 2, ""A33_002"": 2, ""A33_003"": ""44"", ""A33_004"": ""07-424-Ⅱ-022"", ""A33_005"": ""八屋川一支渓"", ""A33_006"": ""豊後大野市"", ""A33_007"": ""2013-03-28"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""土石流"", ""zone_type_ja"": ""土砂災害特別警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.411905 32.90167, 131.411825 32.90167, 131.41178 32.901848, 131.411762 32.901983, 131.411899 32.901985, 131.411933 32.901851, 131.411983 32.90167, 131.411905 32.90167))"
